-1.0 -1.0
-0.0012430436812205237 -0.7050453323949702
-2.16209451142646e-06 -0.36031499597274846
0.010234020520528464 -0.33154205934007075
0.04419167232604759 -0.3162235883988691
0.15617520549719455 -0.2765480551799326
0.19906558240472927 -0.2678118883617313
0.2499497616648939 -0.2296104519532777
0.2499497616648939 -0.11229744339193222
0.24996559890854542 -0.07418310421219985
0.2928369006656898 0.005879452888148255
0.2928924744046023 -0.023160391785033364
0.3329969035574527 0.047044742065177954
0.3859894244062624 0.05455375065640973
0.3859894244062624 0.096794761562044
0.4589852416592781 0.024317438358144806
0.46078960141775216 -0.013432442294980328
0.46078960141775216 0.06537482452161691
0.46078960141775216 0.06381196409206862
0.4608594226422764 0.09260647218346311
0.4608600663896285 0.06333458242595759
0.4882182670691465 0.09654088569283985
0.4882182670691465 0.03876741903094951
0.545410028204184 0.07243269229061523
0.545410028204184 0.09659467902134598
0.5594179411619276 0.05095697553331164
0.7166765363620037 0.035851832000881746
0.7166765363620037 0.053462330264787084
0.7166765363620037 0.02032442573545241
0.7341526967467374 0.07932047430946952
0.7341526967467374 -0.010907965067749645
0.7341526967467374 0.030077724461086135
0.7584884810613775 0.04359705194538618
0.7840682703891935 0.03582387478876756
0.7840682703891935 -0.016177853614452016
0.8220939255909125 -0.003352705086985317
0.8636806386692828 0.1059538808340792
0.8636806386692828 0.030478719401620894
0.9273164358388706 0.1773471308694832
0.9273164358388706 0.02784320387843731
0.9273164358388706 0.07779040201418312
0.9410820112957553 0.1673053444167595
0.941082012359844 0.266178372905328
0.9501450423542205 0.08850881931030172
