150 0
150 0
150 0
150 0
150 0
150 0
123 27
134 16
138 12
122 28
127 23
124 26
141 9
104 46
135 15
145 5
147 3
138 12
125 25
37 113
138 12
117 33
46 104
86 64
6 144
21 129
132 18
140 10
129 21
134 16
138 12
132 18
131 19
142 8
128 22
133 17
126 24
121 29
144 6
137 13
96 54
6 144
34 116
97 53
